fdc_id,data_type,description,food_category_id,publication_date
2759310,sample_food,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759312,sample_food,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759314,sample_food,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759316,sample_food,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759318,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759320,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759322,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759324,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759326,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759328,sample_food,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759330,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759332,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759334,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759336,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759338,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759340,sample_food,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759342,sample_food,"Salami, hard, sliced",7,30/04/2026
2759344,sample_food,"Salami, hard, sliced",7,30/04/2026
2759346,sample_food,"Salami, hard, sliced",7,30/04/2026
2759348,sample_food,"Salami, hard, sliced",7,30/04/2026
2759350,sample_food,"Salami, hard, sliced",7,30/04/2026
2759352,sample_food,"Salami, hard, sliced",7,30/04/2026
2759354,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759356,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759358,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759360,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759362,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759364,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759366,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759368,sample_food,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759007,market_acquisition,"Rhubarb, stalk, raw",9,30/04/2026
2759009,market_acquisition,"Rhubarb, stalk, raw",9,30/04/2026
2759011,market_acquisition,"Rhubarb, stalk, raw",9,30/04/2026
2759013,market_acquisition,"Rhubarb, stalk, raw",9,30/04/2026
2759015,market_acquisition,"Cranberries, dried, sweetened",9,30/04/2026
2759017,market_acquisition,"Cranberries, dried, sweetened",9,30/04/2026
2759019,market_acquisition,"Cranberries, dried, sweetened",9,30/04/2026
2759021,market_acquisition,"Cranberries, dried, sweetened",9,30/04/2026
2759023,market_acquisition,"Grapefruit, raw",9,30/04/2026
2759025,market_acquisition,"Grapefruit, raw",9,30/04/2026
2759027,market_acquisition,"Grapefruit, raw",9,30/04/2026
2759029,market_acquisition,"Grapefruit, raw",9,30/04/2026
2759031,market_acquisition,"Plums, dried (prunes), uncooked",9,30/04/2026
2759033,market_acquisition,"Plums, dried (prunes), uncooked",9,30/04/2026
2759035,market_acquisition,"Plums, dried (prunes), uncooked",9,30/04/2026
2759037,market_acquisition,"Plums, dried (prunes), uncooked",9,30/04/2026
2759039,market_acquisition,"Raisins, golden, seedless",9,30/04/2026
2759041,market_acquisition,"Raisins, golden, seedless",9,30/04/2026
2759043,market_acquisition,"Raisins, golden, seedless",9,30/04/2026
2759045,market_acquisition,"Raisins, golden, seedless",9,30/04/2026
2759047,market_acquisition,"Raisins, dark, seedless",9,30/04/2026
2759049,market_acquisition,"Raisins, dark, seedless",9,30/04/2026
2759051,market_acquisition,"Raisins, dark, seedless",9,30/04/2026
2759053,market_acquisition,"Raisins, dark, seedless",9,30/04/2026
2759055,market_acquisition,"Edamame, frozen, prepared",11,30/04/2026
2759057,market_acquisition,"Edamame, frozen, prepared",11,30/04/2026
2759059,market_acquisition,"Edamame, frozen, prepared",11,30/04/2026
2759061,market_acquisition,"Edamame, frozen, prepared",11,30/04/2026
2759063,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759065,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759067,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759069,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759071,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759073,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759075,market_acquisition,"Baked beans, Original, canned, with pork",16,30/04/2026
2759077,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759079,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759081,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759083,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759085,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759087,market_acquisition,"Beans, baked, canned, vegetarian",16,30/04/2026
2759089,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759091,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759093,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759095,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759097,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759099,market_acquisition,"Refried beans, canned (pinto)",16,30/04/2026
2759101,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759103,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759105,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759107,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759109,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759111,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759113,market_acquisition,"Refried beans, canned, vegetarian",16,30/04/2026
2759115,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759117,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759119,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759121,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759123,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759125,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759127,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759129,market_acquisition,"Mayonnaise, Regular",4,30/04/2026
2759131,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759133,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759135,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759137,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759139,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759141,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759143,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759145,market_acquisition,"Salad dressing, Italian dressing, commercial, regular",4,30/04/2026
2759147,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759149,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759151,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759153,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759155,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759157,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759159,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759161,market_acquisition,"Dressing, Ranch",4,30/04/2026
2759163,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759165,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759167,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759169,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759171,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759173,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759175,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759177,market_acquisition,"Peanut butter, Creamy",16,30/04/2026
2759179,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759181,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759183,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759185,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759187,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759189,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759191,market_acquisition,Sweetened condensed milk,1,30/04/2026
2759193,market_acquisition,"Bologna, beef",7,30/04/2026
2759195,market_acquisition,"Bologna, beef",7,30/04/2026
2759197,market_acquisition,"Bologna, beef",7,30/04/2026
2759199,market_acquisition,"Bologna, classic",7,30/04/2026
2759201,market_acquisition,"Bologna, classic",7,30/04/2026
2759203,market_acquisition,"Bologna, classic",7,30/04/2026
2759205,market_acquisition,"Bologna, classic",7,30/04/2026
2759207,market_acquisition,"Bologna, classic",7,30/04/2026
2759209,market_acquisition,"Bologna, classic",7,30/04/2026
2759211,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759213,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759215,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759217,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759219,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759221,market_acquisition,"Bread, white, commercial",18,30/04/2026
2759223,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759225,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759227,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759229,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759231,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759233,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759235,market_acquisition,"Bread, 100% whole wheat, commercial",18,30/04/2026
2759237,market_acquisition,"Bread, mulitgrain, commercial",18,30/04/2026
2759239,market_acquisition,"Bread, mulitgrain, commercial",18,30/04/2026
2759241,market_acquisition,"Bread, mulitgrain, commercial",18,30/04/2026
2759243,market_acquisition,"Bread, mulitgrain, commercial",18,30/04/2026
2759245,market_acquisition,"Bread, mulitgrain, commercial",18,30/04/2026
2759247,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759249,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759251,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759253,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759255,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759257,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759259,market_acquisition,"Tortilla, wheat flour, shelf stable",18,30/04/2026
2759261,market_acquisition,"Tortilla, corn, shelf stable",18,30/04/2026
2759263,market_acquisition,"Tortilla, corn, shelf stable",18,30/04/2026
2759265,market_acquisition,"Tortilla, corn, shelf stable",18,30/04/2026
2759267,market_acquisition,"Tortilla, corn, shelf stable",18,30/04/2026
2759269,market_acquisition,"Tortilla, corn, shelf stable",18,30/04/2026
2759271,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759273,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759275,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759277,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759279,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759281,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759283,market_acquisition,"Pasta, dry, enriched, spaghetti",20,30/04/2026
2759285,market_acquisition,"Pasta, dry, whole grain, spaghetti",20,30/04/2026
2759287,market_acquisition,"Pasta, dry, whole grain, spaghetti ",20,30/04/2026
2759289,market_acquisition,"Pasta, dry, whole grain, spaghetti",20,30/04/2026
2759291,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759293,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759295,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759297,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759299,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759301,market_acquisition,"Lunchmeat, turkey, oven roasted, sliced",7,30/04/2026
2759303,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759305,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759307,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759309,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759311,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759313,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759315,market_acquisition,"Lunchmeat, ham, black forest, sliced",7,30/04/2026
2759317,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759319,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759321,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759323,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759325,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759327,market_acquisition,"Lunchmeat, roast beef, sliced, prepackaged",7,30/04/2026
2759329,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759331,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759333,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759335,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759337,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759339,market_acquisition,"Lunchmeat, chicken breast, sliced",7,30/04/2026
2759341,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759343,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759345,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759347,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759349,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759351,market_acquisition,"Salami, hard, sliced",7,30/04/2026
2759353,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759355,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759357,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759359,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759361,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759363,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759365,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759367,market_acquisition,"Pepperoni, beef and pork, sliced",7,30/04/2026
2759370,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759371,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759372,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759373,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759374,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759375,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759376,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759377,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759378,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759379,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759380,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759381,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759382,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759383,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759384,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759385,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759386,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759387,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759388,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759389,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759390,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759391,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759392,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759393,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759394,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759395,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759396,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759397,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759398,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759399,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759400,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759401,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759402,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759403,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759404,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759405,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759406,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759407,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759408,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759409,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759410,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759411,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759412,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759413,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759414,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759415,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759416,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759417,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759418,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759419,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759420,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759421,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759422,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759423,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759424,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759425,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759426,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759427,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759428,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759429,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759430,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759431,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759432,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759433,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759434,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759435,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759436,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759437,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759438,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759439,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759440,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759441,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759442,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759443,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759444,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759445,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759446,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759447,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759448,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759449,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759450,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759451,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759452,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759453,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759454,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759455,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759456,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759457,sub_sample_food,"Rhubarb, stalk, raw",9,30/04/2026
2759458,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759459,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759460,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759461,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759462,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759463,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759464,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759465,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759466,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759467,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759468,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759469,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759470,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759471,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759472,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759473,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759474,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759475,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759476,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759477,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759478,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759479,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759480,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759481,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759482,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759483,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759484,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759485,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759486,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759487,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759488,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759489,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759490,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759491,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759492,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759493,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759494,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759495,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759496,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759497,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759498,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759499,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759500,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759501,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759502,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759503,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759504,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759505,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759506,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759507,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759508,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759509,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759510,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759511,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759512,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759513,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759514,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759515,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759516,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759517,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759518,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759519,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759520,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759521,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759522,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759523,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759524,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759525,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759526,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759527,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759528,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759529,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759530,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759531,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759532,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759533,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759534,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759535,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759536,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759537,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759538,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759539,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759540,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759541,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759542,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759543,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759544,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759545,sub_sample_food,"Cranberries, dried, sweetened",9,30/04/2026
2759546,sub_sample_food,"Grapefruit, raw",9,30/04/2026
